File,InputClass,Prediction,PredictionStatus,Percentage
airport_26_1_msrgb.jpg,airport,airport,Correct,0.5751605
airport_45_3_msrgb.jpg,airport,airport,Correct,0.6254483
airport_55_0_msrgb.jpg,airport,airport,Correct,0.96451205
airport_6_0_msrgb.jpg,airport,airport,Correct,0.7503988
airport_hangar_103_2_msrgb.jpg,airport_hangar,car_dealership,Incorrect,0.1933696
airport_hangar_16_0_msrgb.jpg,airport_hangar,tunnel_opening,Incorrect,0.55862635
airport_hangar_56_0_msrgb.jpg,airport_hangar,crop_field,Incorrect,0.23650537
airport_hangar_66_8_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.16900362
airport_hangar_72_6_msrgb.jpg,airport_hangar,electric_substation,Incorrect,0.585598
airport_terminal_156_1_msrgb.jpg,airport_terminal,storage_tank,Incorrect,0.48850223
airport_terminal_36_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.28434122
airport_terminal_3_3_msrgb.jpg,airport_terminal,car_dealership,Incorrect,0.696011
airport_terminal_44_3_msrgb.jpg,airport_terminal,toll_booth,Incorrect,0.25490135
airport_terminal_85_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.29677305
amusement_park_178_11_msrgb.jpg,amusement_park,zoo,Incorrect,0.08621981
amusement_park_48_1_msrgb.jpg,amusement_park,space_facility,Incorrect,0.81109047
amusement_park_57_6_msrgb.jpg,amusement_park,ground_transportation_station,Incorrect,0.41439098
amusement_park_85_9_msrgb.jpg,amusement_park,amusement_park,Correct,0.4893927
amusement_park_96_0_msrgb.jpg,amusement_park,shipyard,Incorrect,0.47821835
aquaculture_22_3_msrgb.jpg,aquaculture,impoverished_settlement,Incorrect,0.08561973
aquaculture_34_2_msrgb.jpg,aquaculture,aquaculture,Correct,0.3514179
aquaculture_36_4_msrgb.jpg,aquaculture,interchange,Incorrect,0.48980516
aquaculture_45_4_msrgb.jpg,aquaculture,aquaculture,Correct,0.7875879
aquaculture_57_3_msrgb.jpg,aquaculture,aquaculture,Correct,0.24075767
archaeological_site_15_7_msrgb.jpg,archaeological_site,dam,Incorrect,0.23832746
archaeological_site_33_4_msrgb.jpg,archaeological_site,airport_terminal,Incorrect,0.63972265
archaeological_site_46_5_msrgb.jpg,archaeological_site,surface_mine,Incorrect,0.2641592
archaeological_site_71_1_msrgb.jpg,archaeological_site,airport,Incorrect,0.9049542
archaeological_site_78_1_msrgb.jpg,archaeological_site,water_treatment_facility,Incorrect,0.8453248
barn_12_4_msrgb.jpg,barn,water_treatment_facility,Incorrect,0.37218162
barn_201_3_msrgb.jpg,barn,toll_booth,Incorrect,0.18355715
barn_249_1_msrgb.jpg,barn,crop_field,Incorrect,0.3314819
barn_278_11_msrgb.jpg,barn,ground_transportation_station,Incorrect,0.2194534
barn_289_4_msrgb.jpg,barn,place_of_worship,Incorrect,0.15601586
border_checkpoint_0_6_msrgb.jpg,border_checkpoint,tower,Incorrect,0.24966918
border_checkpoint_23_2_msrgb.jpg,border_checkpoint,airport_terminal,Incorrect,0.12046934
border_checkpoint_28_1_msrgb.jpg,border_checkpoint,airport,Incorrect,0.65558016
border_checkpoint_41_5_msrgb.jpg,border_checkpoint,airport_terminal,Incorrect,0.46463522
border_checkpoint_5_6_msrgb.jpg,border_checkpoint,airport_terminal,Incorrect,0.8208552
burial_site_13_6_msrgb.jpg,burial_site,water_treatment_facility,Incorrect,0.13169797
burial_site_149_5_msrgb.jpg,burial_site,recreational_facility,Incorrect,0.39919245
burial_site_17_6_msrgb.jpg,burial_site,swimming_pool,Incorrect,0.13769108
burial_site_40_1_msrgb.jpg,burial_site,tunnel_opening,Incorrect,0.3316216
burial_site_88_2_msrgb.jpg,burial_site,archaeological_site,Incorrect,0.21318318
car_dealership_102_1_msrgb.jpg,car_dealership,helipad,Incorrect,0.29964277
car_dealership_36_1_msrgb.jpg,car_dealership,road_bridge,Incorrect,0.11563499
