File,InputClass,Prediction,PredictionStatus,Percentage
airport_26_1_msrgb.jpg,airport,airport,Correct,0.77239037
airport_45_3_msrgb.jpg,airport,shipyard,Incorrect,0.8363102
airport_55_0_msrgb.jpg,airport,airport,Correct,0.8771284
airport_6_0_msrgb.jpg,airport,runway,Incorrect,0.4690048
airport_hangar_103_2_msrgb.jpg,airport_hangar,shopping_mall,Incorrect,0.64480615
airport_hangar_16_0_msrgb.jpg,airport_hangar,airport_terminal,Incorrect,0.98287845
airport_hangar_56_0_msrgb.jpg,airport_hangar,burial_site,Incorrect,0.3555821
airport_hangar_66_8_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.86114526
airport_hangar_72_6_msrgb.jpg,airport_hangar,solar_farm,Incorrect,0.21884766
airport_terminal_156_1_msrgb.jpg,airport_terminal,oil_or_gas_facility,Incorrect,0.6778829
airport_terminal_36_2_msrgb.jpg,airport_terminal,toll_booth,Incorrect,0.27680835
airport_terminal_3_3_msrgb.jpg,airport_terminal,car_dealership,Incorrect,0.86569697
airport_terminal_44_3_msrgb.jpg,airport_terminal,office_building,Incorrect,0.8591872
airport_terminal_85_0_msrgb.jpg,airport_terminal,airport_hangar,Incorrect,0.99974376
amusement_park_178_11_msrgb.jpg,amusement_park,waste_disposal,Incorrect,0.8194095
amusement_park_48_1_msrgb.jpg,amusement_park,impoverished_settlement,Incorrect,0.35617566
amusement_park_57_6_msrgb.jpg,amusement_park,military_facility,Incorrect,0.61837834
amusement_park_85_9_msrgb.jpg,amusement_park,shipyard,Incorrect,0.41826808
amusement_park_96_0_msrgb.jpg,amusement_park,shipyard,Incorrect,0.95269334
aquaculture_22_3_msrgb.jpg,aquaculture,golf_course,Incorrect,0.9683137
aquaculture_34_2_msrgb.jpg,aquaculture,aquaculture,Correct,0.53795767
aquaculture_36_4_msrgb.jpg,aquaculture,railway_bridge,Incorrect,0.86868906
aquaculture_45_4_msrgb.jpg,aquaculture,aquaculture,Correct,0.9183352
aquaculture_57_3_msrgb.jpg,aquaculture,flooded_road,Incorrect,0.3533258
archaeological_site_15_7_msrgb.jpg,archaeological_site,nuclear_powerplant,Incorrect,0.18828186
archaeological_site_33_4_msrgb.jpg,archaeological_site,wind_farm,Incorrect,0.4122932
archaeological_site_46_5_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.7724798
archaeological_site_71_1_msrgb.jpg,archaeological_site,airport,Incorrect,0.9914352
