File,InputClass,Prediction,PredictionStatus,Percentage
airport_118_2_msrgb.jpg,airport,airport,Correct,0.99937266
airport_118_5_msrgb.jpg,airport,airport,Correct,0.9953235
airport_118_7_msrgb.jpg,airport,airport,Correct,0.9999411
airport_139_1_msrgb.jpg,airport,airport,Correct,0.9999999
airport_166_8_msrgb.jpg,airport,airport,Correct,0.99754274
airport_199_7_msrgb.jpg,airport,airport,Correct,0.9392881
airport_211_1_msrgb.jpg,airport,airport,Correct,0.9986118
airport_299_2_msrgb.jpg,airport,airport,Correct,0.99999845
airport_30_6_msrgb.jpg,airport,airport,Correct,0.99925095
airport_312_0_msrgb.jpg,airport,airport,Correct,0.997509
airport_319_0_msrgb.jpg,airport,port,Incorrect,0.7944131
airport_407_0_msrgb.jpg,airport,airport,Correct,0.99994266
airport_40_5_msrgb.jpg,airport,airport,Correct,0.9997775
airport_431_0_msrgb.jpg,airport,airport,Correct,0.9999999
airport_7_8_msrgb.jpg,airport,airport,Correct,0.9112725
airport_hangar_1117_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.93582356
airport_hangar_137_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9962903
airport_hangar_146_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.977835
airport_hangar_147_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9977214
airport_hangar_300_6_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9989002
airport_hangar_310_4_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.99986625
airport_hangar_344_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9941982
airport_hangar_398_6_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9990237
airport_hangar_404_7_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.77198774
airport_hangar_405_8_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.65463066
airport_hangar_432_7_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.99414426
airport_hangar_487_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9765496
airport_hangar_549_9_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9791915
airport_hangar_573_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.92363334
airport_hangar_850_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9948984
airport_terminal_1068_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.99840087
airport_terminal_122_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9705714
airport_terminal_197_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9859431
airport_terminal_215_6_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.4476651
airport_terminal_25_1_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.7306316
airport_terminal_318_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.99556434
airport_terminal_414_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.8966712
airport_terminal_439_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9962257
airport_terminal_522_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9781219
airport_terminal_532_4_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9949868
airport_terminal_546_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9865237
airport_terminal_680_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.85795766
airport_terminal_761_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.969309
airport_terminal_857_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.99192727
airport_terminal_8_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9913646
amusement_park_1017_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.9997665
amusement_park_1127_5_msrgb.jpg,amusement_park,amusement_park,Correct,0.99560475
amusement_park_1138_5_msrgb.jpg,amusement_park,amusement_park,Correct,0.9907051
amusement_park_1211_3_msrgb.jpg,amusement_park,amusement_park,Correct,0.99899906
amusement_park_140_8_msrgb.jpg,amusement_park,amusement_park,Correct,0.99973637
amusement_park_178_6_msrgb.jpg,amusement_park,amusement_park,Correct,0.99938416
amusement_park_311_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.9559193
amusement_park_325_1_msrgb.jpg,amusement_park,amusement_park,Correct,0.99886864
amusement_park_361_1_msrgb.jpg,amusement_park,amusement_park,Correct,0.99989116
amusement_park_42_6_msrgb.jpg,amusement_park,amusement_park,Correct,0.99998796
amusement_park_52_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.98156434
amusement_park_716_9_msrgb.jpg,amusement_park,amusement_park,Correct,0.99988174
amusement_park_746_5_msrgb.jpg,amusement_park,amusement_park,Correct,0.9999404
amusement_park_88_4_msrgb.jpg,amusement_park,amusement_park,Correct,0.9985979
amusement_park_949_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.9983608
aquaculture_183_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99929166
aquaculture_183_3_msrgb.jpg,aquaculture,aquaculture,Correct,0.99966073
aquaculture_208_6_msrgb.jpg,aquaculture,aquaculture,Correct,0.9993236
aquaculture_218_4_msrgb.jpg,aquaculture,aquaculture,Correct,0.98714995
aquaculture_220_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9991345
aquaculture_254_2_msrgb.jpg,aquaculture,aquaculture,Correct,0.99913675
aquaculture_295_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99982256
aquaculture_328_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9996604
aquaculture_32_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9994149
aquaculture_415_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9999871
aquaculture_472_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9997986
aquaculture_473_3_msrgb.jpg,aquaculture,aquaculture,Correct,0.999979
aquaculture_57_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9994881
aquaculture_65_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99931943
aquaculture_92_5_msrgb.jpg,aquaculture,aquaculture,Correct,0.9991804
archaeological_site_167_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99995244
archaeological_site_197_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9986186
archaeological_site_204_4_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9846051
archaeological_site_217_8_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9992792
archaeological_site_247_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99094814
archaeological_site_24_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.985008
archaeological_site_308_3_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.660237
archaeological_site_369_9_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9997354
archaeological_site_421_7_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99895835
archaeological_site_423_12_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9972777
archaeological_site_478_5_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99771094
archaeological_site_51_4_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99946386
archaeological_site_63_6_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.97986287
archaeological_site_80_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9692216
archaeological_site_817_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99973494
barn_1196_0_msrgb.jpg,barn,barn,Correct,0.9904951
barn_1238_0_msrgb.jpg,barn,barn,Correct,0.98453104
barn_1474_2_msrgb.jpg,barn,barn,Correct,0.999206
barn_154_5_msrgb.jpg,barn,barn,Correct,0.9922248
barn_1948_3_msrgb.jpg,barn,barn,Correct,0.9683802
barn_215_7_msrgb.jpg,barn,barn,Correct,0.9998118
barn_21_2_msrgb.jpg,barn,barn,Correct,0.99852955
barn_2394_0_msrgb.jpg,barn,barn,Correct,0.9992643
barn_243_3_msrgb.jpg,barn,barn,Correct,0.99523675
barn_300_2_msrgb.jpg,barn,barn,Correct,0.99630415
barn_556_6_msrgb.jpg,barn,barn,Correct,0.9974437
barn_629_5_msrgb.jpg,barn,barn,Correct,0.99193645
barn_713_1_msrgb.jpg,barn,barn,Correct,0.7179938
barn_795_0_msrgb.jpg,barn,barn,Correct,0.99719054
barn_876_2_msrgb.jpg,barn,barn,Correct,0.99012065
border_checkpoint_12_6_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.98678976
border_checkpoint_141_7_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9972615
border_checkpoint_153_4_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9999411
border_checkpoint_156_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9770297
border_checkpoint_168_6_msrgb.jpg,border_checkpoint,shopping_mall,Incorrect,0.3955715
border_checkpoint_200_5_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9993343
border_checkpoint_211_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.999933
border_checkpoint_216_1_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.99918157
border_checkpoint_22_9_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9831645
border_checkpoint_24_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9976084
border_checkpoint_264_2_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9960336
border_checkpoint_363_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9999945
border_checkpoint_41_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.999972
border_checkpoint_81_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.7415953
border_checkpoint_87_5_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.92569333
burial_site_1055_5_msrgb.jpg,burial_site,burial_site,Correct,0.9999342
burial_site_146_0_msrgb.jpg,burial_site,burial_site,Correct,0.9944958
burial_site_251_5_msrgb.jpg,burial_site,burial_site,Correct,0.99809724
burial_site_263_4_msrgb.jpg,burial_site,burial_site,Correct,0.9843194
burial_site_304_0_msrgb.jpg,burial_site,burial_site,Correct,0.99993277
burial_site_318_7_msrgb.jpg,burial_site,burial_site,Correct,0.99758613
burial_site_320_3_msrgb.jpg,burial_site,burial_site,Correct,0.9999994
burial_site_377_1_msrgb.jpg,burial_site,burial_site,Correct,0.9864401
burial_site_657_7_msrgb.jpg,burial_site,burial_site,Correct,0.96663964
burial_site_661_0_msrgb.jpg,burial_site,burial_site,Correct,0.9999962
burial_site_722_5_msrgb.jpg,burial_site,burial_site,Correct,0.59135705
burial_site_729_0_msrgb.jpg,burial_site,burial_site,Correct,0.97690487
burial_site_791_0_msrgb.jpg,burial_site,burial_site,Correct,0.999718
burial_site_846_3_msrgb.jpg,burial_site,burial_site,Correct,0.8614667
burial_site_988_2_msrgb.jpg,burial_site,burial_site,Correct,0.9989122
car_dealership_101_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.99172884
car_dealership_1187_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9612235
car_dealership_1214_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.999496
car_dealership_154_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.81996447
car_dealership_285_9_msrgb.jpg,car_dealership,car_dealership,Correct,0.9999001
car_dealership_351_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9998734
car_dealership_369_8_msrgb.jpg,car_dealership,car_dealership,Correct,0.9998976
car_dealership_371_4_msrgb.jpg,car_dealership,car_dealership,Correct,0.9923366
car_dealership_469_2_msrgb.jpg,car_dealership,car_dealership,Correct,0.99993086
car_dealership_502_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9998178
car_dealership_516_9_msrgb.jpg,car_dealership,car_dealership,Correct,0.99936885
car_dealership_674_5_msrgb.jpg,car_dealership,car_dealership,Correct,0.99957794
car_dealership_76_4_msrgb.jpg,car_dealership,car_dealership,Correct,0.9999653
car_dealership_791_6_msrgb.jpg,car_dealership,car_dealership,Correct,0.99988616
car_dealership_995_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.99986804
