File,InputClass,Prediction,PredictionStatus,Percentage
airport_118_2_msrgb.jpg,airport,airport,Correct,0.9999107
airport_118_5_msrgb.jpg,airport,airport,Correct,0.8266541
airport_118_7_msrgb.jpg,airport,airport,Correct,0.9996517
airport_139_1_msrgb.jpg,airport,airport,Correct,0.9999974
airport_166_8_msrgb.jpg,airport,airport,Correct,0.99996126
airport_199_7_msrgb.jpg,airport,airport,Correct,0.9999465
airport_211_1_msrgb.jpg,airport,airport,Correct,0.9998939
airport_299_2_msrgb.jpg,airport,archaeological_site,Incorrect,0.8547555
airport_30_6_msrgb.jpg,airport,airport,Correct,0.99358165
airport_312_0_msrgb.jpg,airport,airport,Correct,0.8303726
airport_319_0_msrgb.jpg,airport,airport,Correct,0.96786714
airport_407_0_msrgb.jpg,airport,airport,Correct,0.99830544
airport_40_5_msrgb.jpg,airport,airport,Correct,0.75800043
airport_431_0_msrgb.jpg,airport,airport,Correct,1.0
airport_7_8_msrgb.jpg,airport,impoverished_settlement,Incorrect,0.9351324
airport_hangar_1117_1_msrgb.jpg,airport_hangar,border_checkpoint,Incorrect,0.4118732
airport_hangar_137_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9167522
airport_hangar_146_0_msrgb.jpg,airport_hangar,toll_booth,Incorrect,0.8258455
airport_hangar_147_0_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.8575514
airport_hangar_300_6_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9997675
airport_hangar_310_4_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.51971054
airport_hangar_344_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.9239661
airport_hangar_398_6_msrgb.jpg,airport_hangar,prison,Incorrect,0.7945436
airport_hangar_404_7_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.7005315
airport_hangar_405_8_msrgb.jpg,airport_hangar,toll_booth,Incorrect,0.8777765
airport_hangar_432_7_msrgb.jpg,airport_hangar,military_facility,Incorrect,0.79594487
airport_hangar_487_1_msrgb.jpg,airport_hangar,prison,Incorrect,0.480388
airport_hangar_549_9_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.7430746
airport_hangar_573_0_msrgb.jpg,airport_hangar,single-unit_residential,Incorrect,0.9936128
airport_hangar_850_1_msrgb.jpg,airport_hangar,airport_hangar,Correct,0.7641928
airport_terminal_1068_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.96461475
airport_terminal_122_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.5805204
airport_terminal_197_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.6474929
airport_terminal_215_6_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9874835
airport_terminal_25_1_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9965926
airport_terminal_318_2_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9990575
airport_terminal_414_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9988984
airport_terminal_439_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9999763
airport_terminal_522_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9999963
airport_terminal_532_4_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.7218728
airport_terminal_546_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9950637
airport_terminal_680_0_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9931385
airport_terminal_761_3_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9999633
airport_terminal_857_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.99983203
airport_terminal_8_5_msrgb.jpg,airport_terminal,airport_terminal,Correct,0.9995703
amusement_park_1017_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.9997143
amusement_park_1127_5_msrgb.jpg,amusement_park,amusement_park,Correct,0.98876196
amusement_park_1138_5_msrgb.jpg,amusement_park,single-unit_residential,Incorrect,0.84070295
amusement_park_1211_3_msrgb.jpg,amusement_park,amusement_park,Correct,0.9987895
amusement_park_140_8_msrgb.jpg,amusement_park,amusement_park,Correct,0.99947435
amusement_park_178_6_msrgb.jpg,amusement_park,amusement_park,Correct,0.9997687
amusement_park_311_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.98028666
amusement_park_325_1_msrgb.jpg,amusement_park,amusement_park,Correct,0.99723524
amusement_park_361_1_msrgb.jpg,amusement_park,amusement_park,Correct,0.9997702
amusement_park_42_6_msrgb.jpg,amusement_park,amusement_park,Correct,0.9441314
amusement_park_52_0_msrgb.jpg,amusement_park,amusement_park,Correct,0.99811304
amusement_park_716_9_msrgb.jpg,amusement_park,amusement_park,Correct,0.89158684
amusement_park_746_5_msrgb.jpg,amusement_park,amusement_park,Correct,0.9999722
amusement_park_88_4_msrgb.jpg,amusement_park,amusement_park,Correct,0.98962736
amusement_park_949_0_msrgb.jpg,amusement_park,shipyard,Incorrect,0.94179386
aquaculture_183_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9999982
aquaculture_183_3_msrgb.jpg,aquaculture,aquaculture,Correct,0.9976476
aquaculture_208_6_msrgb.jpg,aquaculture,aquaculture,Correct,0.82871974
aquaculture_218_4_msrgb.jpg,aquaculture,aquaculture,Correct,0.99999547
aquaculture_220_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.9998832
aquaculture_254_2_msrgb.jpg,aquaculture,prison,Incorrect,0.8449994
aquaculture_295_0_msrgb.jpg,aquaculture,smokestack,Incorrect,0.97300154
aquaculture_328_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.90494233
aquaculture_32_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.92923486
aquaculture_415_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99979883
aquaculture_472_0_msrgb.jpg,aquaculture,smokestack,Incorrect,0.99294657
aquaculture_473_3_msrgb.jpg,aquaculture,aquaculture,Correct,1.0
aquaculture_57_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99923897
aquaculture_65_0_msrgb.jpg,aquaculture,aquaculture,Correct,0.99479914
aquaculture_92_5_msrgb.jpg,aquaculture,aquaculture,Correct,0.982689
archaeological_site_167_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99983406
archaeological_site_197_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9969963
archaeological_site_204_4_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999999
archaeological_site_217_8_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9997646
archaeological_site_247_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999902
archaeological_site_24_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99424994
archaeological_site_308_3_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999894
archaeological_site_369_9_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999616
archaeological_site_421_7_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99983525
archaeological_site_423_12_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.999605
archaeological_site_478_5_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.99993384
archaeological_site_51_4_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999999
archaeological_site_63_6_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999428
archaeological_site_80_2_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9997235
archaeological_site_817_0_msrgb.jpg,archaeological_site,archaeological_site,Correct,0.9999902
barn_1196_0_msrgb.jpg,barn,barn,Correct,0.8449091
barn_1238_0_msrgb.jpg,barn,barn,Correct,0.9984048
barn_1474_2_msrgb.jpg,barn,barn,Correct,0.9917604
barn_154_5_msrgb.jpg,barn,barn,Correct,0.5786463
barn_1948_3_msrgb.jpg,barn,barn,Correct,0.9385923
barn_215_7_msrgb.jpg,barn,barn,Correct,0.94141084
barn_21_2_msrgb.jpg,barn,barn,Correct,0.7170646
barn_2394_0_msrgb.jpg,barn,barn,Correct,0.9958419
barn_243_3_msrgb.jpg,barn,barn,Correct,0.9801081
barn_300_2_msrgb.jpg,barn,barn,Correct,0.97474617
barn_556_6_msrgb.jpg,barn,barn,Correct,0.99960643
barn_629_5_msrgb.jpg,barn,barn,Correct,0.946707
barn_713_1_msrgb.jpg,barn,barn,Correct,0.60400754
barn_795_0_msrgb.jpg,barn,barn,Correct,0.60483205
barn_876_2_msrgb.jpg,barn,water_treatment_facility,Incorrect,0.66957176
border_checkpoint_12_6_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9615827
border_checkpoint_141_7_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.81385803
border_checkpoint_153_4_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.99984384
border_checkpoint_156_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.97988254
border_checkpoint_168_6_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.99480045
border_checkpoint_200_5_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9994425
border_checkpoint_211_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9999993
border_checkpoint_216_1_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.97265065
border_checkpoint_22_9_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9995302
border_checkpoint_24_3_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.96931183
border_checkpoint_264_2_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9999995
border_checkpoint_363_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9999995
border_checkpoint_41_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,1.0
border_checkpoint_81_0_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.9475684
border_checkpoint_87_5_msrgb.jpg,border_checkpoint,border_checkpoint,Correct,0.89069736
burial_site_1055_5_msrgb.jpg,burial_site,burial_site,Correct,0.99979407
burial_site_146_0_msrgb.jpg,burial_site,burial_site,Correct,0.98390883
burial_site_251_5_msrgb.jpg,burial_site,burial_site,Correct,0.9835593
burial_site_263_4_msrgb.jpg,burial_site,burial_site,Correct,0.95585734
burial_site_304_0_msrgb.jpg,burial_site,burial_site,Correct,0.9985891
burial_site_318_7_msrgb.jpg,burial_site,burial_site,Correct,0.99660575
burial_site_320_3_msrgb.jpg,burial_site,archaeological_site,Incorrect,0.9645136
burial_site_377_1_msrgb.jpg,burial_site,burial_site,Correct,0.72707266
burial_site_657_7_msrgb.jpg,burial_site,burial_site,Correct,0.9994747
burial_site_661_0_msrgb.jpg,burial_site,burial_site,Correct,0.99093527
burial_site_722_5_msrgb.jpg,burial_site,burial_site,Correct,0.810176
burial_site_729_0_msrgb.jpg,burial_site,burial_site,Correct,0.99462175
burial_site_791_0_msrgb.jpg,burial_site,burial_site,Correct,0.9944084
burial_site_846_3_msrgb.jpg,burial_site,burial_site,Correct,0.8996673
burial_site_988_2_msrgb.jpg,burial_site,burial_site,Correct,0.9986014
car_dealership_101_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.609079
car_dealership_1187_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9995347
car_dealership_1214_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9931075
car_dealership_154_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.99981207
car_dealership_285_9_msrgb.jpg,car_dealership,car_dealership,Correct,1.0
car_dealership_351_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9993917
car_dealership_369_8_msrgb.jpg,car_dealership,car_dealership,Correct,0.99997544
car_dealership_371_4_msrgb.jpg,car_dealership,car_dealership,Correct,0.9994881
car_dealership_469_2_msrgb.jpg,car_dealership,car_dealership,Correct,0.99999094
car_dealership_502_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.9993456
car_dealership_516_9_msrgb.jpg,car_dealership,car_dealership,Correct,0.9982134
car_dealership_674_5_msrgb.jpg,car_dealership,car_dealership,Correct,0.95948035
car_dealership_76_4_msrgb.jpg,car_dealership,car_dealership,Correct,0.976776
car_dealership_791_6_msrgb.jpg,car_dealership,car_dealership,Correct,0.9999999
car_dealership_995_0_msrgb.jpg,car_dealership,car_dealership,Correct,0.99992895
construction_site_114_3_msrgb.jpg,construction_site,construction_site,Correct,0.99822253
construction_site_156_0_msrgb.jpg,construction_site,construction_site,Correct,0.95879185
construction_site_168_9_msrgb.jpg,construction_site,construction_site,Correct,0.96819055
construction_site_213_3_msrgb.jpg,construction_site,construction_site,Correct,0.99996173
construction_site_235_7_msrgb.jpg,construction_site,construction_site,Correct,0.9416779
construction_site_237_2_msrgb.jpg,construction_site,construction_site,Correct,0.9999199
construction_site_31_6_msrgb.jpg,construction_site,construction_site,Correct,0.99999976
construction_site_322_3_msrgb.jpg,construction_site,construction_site,Correct,0.983955
construction_site_330_8_msrgb.jpg,construction_site,construction_site,Correct,0.9994326
construction_site_355_5_msrgb.jpg,construction_site,construction_site,Correct,0.97649103
construction_site_426_9_msrgb.jpg,construction_site,nuclear_powerplant,Incorrect,0.407532
construction_site_435_1_msrgb.jpg,construction_site,construction_site,Correct,0.9872521
construction_site_485_1_msrgb.jpg,construction_site,construction_site,Correct,0.94218534
construction_site_74_4_msrgb.jpg,construction_site,construction_site,Correct,0.9894146
construction_site_9_5_msrgb.jpg,construction_site,construction_site,Correct,0.9997534
crop_field_1258_0_msrgb.jpg,crop_field,crop_field,Correct,0.9999809
crop_field_1312_1_msrgb.jpg,crop_field,crop_field,Correct,0.99998045
crop_field_1572_3_msrgb.jpg,crop_field,crop_field,Correct,0.99985266
crop_field_19_2_msrgb.jpg,crop_field,burial_site,Incorrect,0.60026175
crop_field_2535_3_msrgb.jpg,crop_field,crop_field,Correct,0.9939347
crop_field_2608_4_msrgb.jpg,crop_field,crop_field,Correct,0.9999498
crop_field_354_3_msrgb.jpg,crop_field,crop_field,Correct,0.99929357
crop_field_3806_0_msrgb.jpg,crop_field,crop_field,Correct,0.973684
crop_field_3863_0_msrgb.jpg,crop_field,crop_field,Correct,0.99479806
crop_field_4253_1_msrgb.jpg,crop_field,crop_field,Correct,0.9707078
crop_field_431_0_msrgb.jpg,crop_field,crop_field,Correct,0.8578739
crop_field_5257_0_msrgb.jpg,crop_field,crop_field,Correct,0.9971806
crop_field_6400_0_msrgb.jpg,crop_field,crop_field,Correct,0.9995647
crop_field_6846_3_msrgb.jpg,crop_field,crop_field,Correct,0.8076337
crop_field_918_1_msrgb.jpg,crop_field,crop_field,Correct,0.9892826
dam_100_2_msrgb.jpg,dam,golf_course,Incorrect,0.43703884
dam_1084_0_msrgb.jpg,dam,dam,Correct,0.60750204
dam_123_8_msrgb.jpg,dam,dam,Correct,0.99705124
dam_131_3_msrgb.jpg,dam,dam,Correct,0.9480425
dam_166_9_msrgb.jpg,dam,dam,Correct,0.9982638
dam_199_5_msrgb.jpg,dam,dam,Correct,0.76100975
dam_247_0_msrgb.jpg,dam,tunnel_opening,Incorrect,0.99818903
dam_289_4_msrgb.jpg,dam,shipyard,Incorrect,0.8489619
dam_383_2_msrgb.jpg,dam,dam,Correct,0.7176919
dam_389_1_msrgb.jpg,dam,dam,Correct,0.8708158
dam_656_1_msrgb.jpg,dam,dam,Correct,0.99964786
dam_758_1_msrgb.jpg,dam,dam,Correct,0.9995484
dam_785_0_msrgb.jpg,dam,dam,Correct,0.99787045
dam_83_6_msrgb.jpg,dam,dam,Correct,0.93472487
dam_957_0_msrgb.jpg,dam,dam,Correct,0.9902256
debris_or_rubble_108_7_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9976968
debris_or_rubble_115_6_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9546432
debris_or_rubble_130_3_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.96893567
debris_or_rubble_133_2_msrgb.jpg,debris_or_rubble,surface_mine,Incorrect,0.61452174
debris_or_rubble_187_1_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9978205
debris_or_rubble_247_0_msrgb.jpg,debris_or_rubble,surface_mine,Incorrect,0.5803045
debris_or_rubble_2_19_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.99142915
debris_or_rubble_32_10_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9999515
debris_or_rubble_36_3_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.99595416
debris_or_rubble_42_0_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.99976236
debris_or_rubble_50_6_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.9112526
debris_or_rubble_63_14_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,1.0
debris_or_rubble_6_18_msrgb.jpg,debris_or_rubble,archaeological_site,Incorrect,0.7530488
debris_or_rubble_80_14_msrgb.jpg,debris_or_rubble,debris_or_rubble,Correct,0.8968548
debris_or_rubble_90_2_msrgb.jpg,debris_or_rubble,burial_site,Incorrect,0.6786587
educational_institution_102_7_msrgb.jpg,educational_institution,educational_institution,Correct,0.7174747
educational_institution_1112_2_msrgb.jpg,educational_institution,hospital,Incorrect,0.63830024
educational_institution_1522_7_msrgb.jpg,educational_institution,educational_institution,Correct,0.7223252
educational_institution_1721_1_msrgb.jpg,educational_institution,construction_site,Incorrect,0.36312446
educational_institution_1804_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.9999051
educational_institution_1814_0_msrgb.jpg,educational_institution,educational_institution,Correct,0.9998386
educational_institution_1908_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.9999031
educational_institution_1909_3_msrgb.jpg,educational_institution,educational_institution,Correct,0.8371878
educational_institution_224_2_msrgb.jpg,educational_institution,educational_institution,Correct,0.8402462
educational_institution_247_2_msrgb.jpg,educational_institution,educational_institution,Correct,0.5774413
educational_institution_394_5_msrgb.jpg,educational_institution,educational_institution,Correct,0.9985482
educational_institution_507_11_msrgb.jpg,educational_institution,educational_institution,Correct,0.99088544
educational_institution_551_1_msrgb.jpg,educational_institution,educational_institution,Correct,0.9989335
educational_institution_624_7_msrgb.jpg,educational_institution,educational_institution,Correct,0.8036251
educational_institution_739_15_msrgb.jpg,educational_institution,educational_institution,Correct,0.9999999
electric_substation_1016_3_msrgb.jpg,electric_substation,construction_site,Incorrect,0.47183594
electric_substation_1043_1_msrgb.jpg,electric_substation,electric_substation,Correct,0.96709967
electric_substation_10_5_msrgb.jpg,electric_substation,electric_substation,Correct,0.999777
electric_substation_144_0_msrgb.jpg,electric_substation,electric_substation,Correct,1.0
electric_substation_19_2_msrgb.jpg,electric_substation,electric_substation,Correct,0.95429707
electric_substation_218_2_msrgb.jpg,electric_substation,electric_substation,Correct,0.5081872
electric_substation_261_0_msrgb.jpg,electric_substation,electric_substation,Correct,0.7990189
electric_substation_355_6_msrgb.jpg,electric_substation,electric_substation,Correct,0.9977633
electric_substation_405_2_msrgb.jpg,electric_substation,electric_substation,Correct,0.9986119
electric_substation_557_5_msrgb.jpg,electric_substation,surface_mine,Incorrect,0.8524788
electric_substation_596_3_msrgb.jpg,electric_substation,electric_substation,Correct,0.99938416
electric_substation_609_3_msrgb.jpg,electric_substation,border_checkpoint,Incorrect,0.89172196
electric_substation_874_3_msrgb.jpg,electric_substation,electric_substation,Correct,0.90806437
electric_substation_883_1_msrgb.jpg,electric_substation,electric_substation,Correct,0.98128855
electric_substation_974_2_msrgb.jpg,electric_substation,electric_substation,Correct,0.93284315
factory_or_powerplant_126_0_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.99974424
factory_or_powerplant_155_7_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9973373
factory_or_powerplant_194_2_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9274016
factory_or_powerplant_252_1_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.97569853
factory_or_powerplant_252_3_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.99986327
factory_or_powerplant_260_5_msrgb.jpg,factory_or_powerplant,surface_mine,Incorrect,0.60460955
factory_or_powerplant_315_2_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.99542505
factory_or_powerplant_442_4_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.53169227
factory_or_powerplant_560_1_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9921835
factory_or_powerplant_563_0_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9999732
factory_or_powerplant_572_2_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9998671
factory_or_powerplant_613_8_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.5489117
factory_or_powerplant_702_3_msrgb.jpg,factory_or_powerplant,smokestack,Incorrect,0.5328076
factory_or_powerplant_90_6_msrgb.jpg,factory_or_powerplant,factory_or_powerplant,Correct,0.9956312
factory_or_powerplant_97_9_msrgb.jpg,factory_or_powerplant,golf_course,Incorrect,0.97060364
fire_station_1216_0_msrgb.jpg,fire_station,fire_station,Correct,0.9380426
fire_station_157_2_msrgb.jpg,fire_station,fire_station,Correct,0.98639816
fire_station_240_0_msrgb.jpg,fire_station,fire_station,Correct,0.8160572
fire_station_294_3_msrgb.jpg,fire_station,fire_station,Correct,0.6986883
fire_station_342_7_msrgb.jpg,fire_station,fire_station,Correct,0.9544883
fire_station_357_0_msrgb.jpg,fire_station,fire_station,Correct,0.99844545
fire_station_401_0_msrgb.jpg,fire_station,office_building,Incorrect,0.42892224
fire_station_447_2_msrgb.jpg,fire_station,fire_station,Correct,0.8538411
fire_station_518_7_msrgb.jpg,fire_station,fire_station,Correct,0.9839702
fire_station_603_3_msrgb.jpg,fire_station,zoo,Incorrect,0.49037495
fire_station_655_5_msrgb.jpg,fire_station,fire_station,Correct,0.9741038
fire_station_660_0_msrgb.jpg,fire_station,fire_station,Correct,0.9878271
fire_station_694_0_msrgb.jpg,fire_station,fire_station,Correct,0.55627084
fire_station_711_2_msrgb.jpg,fire_station,fire_station,Correct,0.99973565
fire_station_739_2_msrgb.jpg,fire_station,fire_station,Correct,0.9997998
flooded_road_10_9_msrgb.jpg,flooded_road,flooded_road,Correct,0.711723
flooded_road_16_3_msrgb.jpg,flooded_road,flooded_road,Correct,0.98386246
flooded_road_181_7_msrgb.jpg,flooded_road,golf_course,Incorrect,0.46184185
flooded_road_196_7_msrgb.jpg,flooded_road,surface_mine,Incorrect,0.585625
flooded_road_210_5_msrgb.jpg,flooded_road,impoverished_settlement,Incorrect,0.40333107
